year,country_code,gpr
2023.0,IND,0.2752896472811699
2024.0,IND,0.2085991551478704
2025.0,IND,0.3648955126603444
2010.0,ISR,0.3890833780169487
2011.0,ISR,0.32217541957894963
2012.0,ISR,0.514567012588183
2013.0,ISR,0.44347188000877696
2014.0,ISR,0.3829406686127186
2015.0,ISR,0.4748554279406865
2016.0,ISR,0.17975365929305553
2017.0,ISR,0.2571304365992546
2018.0,ISR,0.351540457457304
2019.0,ISR,0.2396997002263864
2020.0,ISR,0.1856054790938894
2021.0,ISR,0.25145680581529933
2022.0,ISR,0.24204547454913458
2023.0,ISR,1.001886369039615
2024.0,ISR,1.9172568321228027
2025.0,ISR,1.48636760811011
2010.0,ITA,0.07513660440842311
2011.0,ITA,0.20948001990715662
2012.0,ITA,0.08141554364313681
2013.0,ITA,0.1082749745498101
2014.0,ITA,0.15704582507411638
2015.0,ITA,0.1393066436673204
2016.0,ITA,0.14858478059371313
2017.0,ITA,0.12278320950766404
2018.0,ITA,0.1532422478000323
2019.0,ITA,0.12568686778346697
2020.0,ITA,0.16271815076470375
2021.0,ITA,0.12366644044717152
2022.0,ITA,0.35032626303533715
2023.0,ITA,0.17496665753424168
2024.0,ITA,0.19459345191717148
2025.0,ITA,0.2567594312131405
2010.0,JPN,0.16178735718131065
2011.0,JPN,0.15891142189502716
2012.0,JPN,0.14739808067679405
2013.0,JPN,0.17307557786504427
2014.0,JPN,0.14849078406890234
2015.0,JPN,0.14323240891098976
2016.0,JPN,0.21591110279162726
2017.0,JPN,0.42785144597291946
2018.0,JPN,0.32439803580443066
2019.0,JPN,0.2935941554605961
2020.0,JPN,0.17730946031709513
2021.0,JPN,0.21760629614194235
2022.0,JPN,0.3832631893455982
2023.0,JPN,0.27645604064067203
2024.0,JPN,0.19565170320371786
2025.0,JPN,0.247621680299441
2010.0,KOR,0.276543689891696
2011.0,KOR,0.14321790200968584
2012.0,KOR,0.16181989138325056
2013.0,KOR,0.2624897677451372
2014.0,KOR,0.12742896874745688
2015.0,KOR,0.12306006749471028
2016.0,KOR,0.28871212030450505
2017.0,KOR,0.8780549267927805
2018.0,KOR,0.6790721168120702
2019.0,KOR,0.3959129477540652
2020.0,KOR,0.2115590088069439
2021.0,KOR,0.21853848919272423
2022.0,KOR,0.36230311666925746
2023.0,KOR,0.31487060462435085
2024.0,KOR,0.3382945768535137
2025.0,KOR,0.3086248462398847
2010.0,MEX,0.11971951400240262
2011.0,MEX,0.08207972720265388
2012.0,MEX,0.06816061306744814
2013.0,MEX,0.056687037305285536
2014.0,MEX,0.0437532781312863
2015.0,MEX,0.06528615408266585
2016.0,MEX,0.10743753394732873
2017.0,MEX,0.13347027512888113
2018.0,MEX,0.13807194959372282
2019.0,MEX,0.14396195486187935
2020.0,MEX,0.07891425831864278
2021.0,MEX,0.06098243532081445
2022.0,MEX,0.08087531011551619
2023.0,MEX,0.0925136689717571
2024.0,MEX,0.1169032584875822
2025.0,MEX,0.2377013855924209
2010.0,MYS,0.016528001598392923
2011.0,MYS,0.014467879295504341
2012.0,MYS,0.024758919375017285
2013.0,MYS,0.016995839968634147
2014.0,MYS,0.15223246805059412
2015.0,MYS,0.04515440886219343
2016.0,MYS,0.03499002723644177
2017.0,MYS,0.06839203446482618
2018.0,MYS,0.036430529435165226
2019.0,MYS,0.02331169640334944
2020.0,MYS,0.024664488000174362
2021.0,MYS,0.025891877555598814
2022.0,MYS,0.03008741543938716
2023.0,MYS,0.024245627612496417
2024.0,MYS,0.02909720118623227
2025.0,MYS,0.04848392253431181
2010.0,NLD,0.07548911791915695
2011.0,NLD,0.05104723037220538
2012.0,NLD,0.04916208051145077
2013.0,NLD,0.057691731645415224
2014.0,NLD,0.11840384422490995
2015.0,NLD,0.07068297468746702
2016.0,NLD,0.08804500723878543
2017.0,NLD,0.07625924982130527
2018.0,NLD,0.07018562437345584
2019.0,NLD,0.07773799635469913
2020.0,NLD,0.07846286861846845
2021.0,NLD,0.07192193530499935
2022.0,NLD,0.17889885666469732
2023.0,NLD,0.12523365703721842
2024.0,NLD,0.12130746773133676
2025.0,NLD,0.11776410788297653
2010.0,NOR,0.034906204246605434
2011.0,NOR,0.04166937588403622
2012.0,NOR,0.03373307406824703
2013.0,NOR,0.04500244363831977
2014.0,NOR,0.05029806448146701
2015.0,NOR,0.045470029736558594
2016.0,NOR,0.04411680934329828
2017.0,NOR,0.04114677105098963
2018.0,NOR,0.038239790010266006
2019.0,NOR,0.08362865789482991
2020.0,NOR,0.04111199100346615
2021.0,NOR,0.06736681563779712
2022.0,NOR,0.16171846662958464
2023.0,NOR,0.10584220197051764
2024.0,NOR,0.09379314413915078
2025.0,NOR,0.12866873107850552
2010.0,PER,0.012240384336716184
2011.0,PER,0.01098234592548882
2012.0,PER,0.005876236401187877
2013.0,PER,0.005987909544880192
2014.0,PER,0.02145096376383056
2015.0,PER,0.007574074009122948
2016.0,PER,0.014475792297162116
2017.0,PER,0.012800598361839851
2018.0,PER,0.019135348964482546
2019.0,PER,0.03593124131051203
2020.0,PER,0.015642132183226447
2021.0,PER,0.012419358361512423
2022.0,PER,0.046695149736478925
2023.0,PER,0.047137454307327666
2024.0,PER,0.027667461700427037
2025.0,PER,0.01743963178402434
2010.0,PHL,0.017387439186374348
2011.0,PHL,0.020413139388741303
2012.0,PHL,0.029073085441874962
2013.0,PHL,0.036729295272380114
2014.0,PHL,0.0389065359874318
2015.0,PHL,0.03722283189805845
2016.0,PHL,0.06298078689724207
2017.0,PHL,0.09899685252457857
2018.0,PHL,0.03761632472742349
2019.0,PHL,0.03880012151785195
2020.0,PHL,0.03792064807688197
2021.0,PHL,0.026077686304536957
2022.0,PHL,0.030589686318611104
2023.0,PHL,0.05885938213517269
2024.0,PHL,0.048675682938968144
2025.0,PHL,0.0495332955615595
2010.0,POL,0.038192089879885316
2011.0,POL,0.023711932629036408
2012.0,POL,0.026965181692503393
2013.0,POL,0.022110389681377757
2014.0,POL,0.13712268260618052
2015.0,POL,0.06916598440147936
2016.0,POL,0.09487279287228982
2017.0,POL,0.07600001059472561
2018.0,POL,0.07417188305407763
2019.0,POL,0.07064726017415524
2020.0,POL,0.05951321745912234
2021.0,POL,0.15414279699325562
2022.0,POL,0.6736554565529028
2023.0,POL,0.21994574864705405
2024.0,POL,0.1640870769818624
2025.0,POL,0.24407185552020869
2010.0,PRT,0.04381025730011364
2011.0,PRT,0.03355215551952521
2012.0,PRT,0.01862937945406884
2013.0,PRT,0.010693513225608816
2014.0,PRT,0.018095328006893396
2015.0,PRT,0.023691170460854966
2016.0,PRT,0.025777318126832444
2017.0,PRT,0.023041576069469254
2018.0,PRT,0.013757176037567357
2019.0,PRT,0.01471258862875402
2020.0,PRT,0.011928610891724626
2021.0,PRT,0.011788071986908713
2022.0,PRT,0.02577875255762289
2023.0,PRT,0.01975404502203067
2024.0,PRT,0.01909371135601153
2025.0,PRT,0.02828451804816723
2010.0,RUS,0.4779887894789378
2011.0,RUS,0.38579294582207996
2012.0,RUS,0.5520463933547338
2013.0,RUS,0.5262409274776777
2014.0,RUS,1.140709675848484
2015.0,RUS,0.9252122243245443
2016.0,RUS,0.8852940797805786
2017.0,RUS,1.0034066289663315
2018.0,RUS,1.0846493194500606
2019.0,RUS,0.8034096782406172
2020.0,RUS,0.5939399724205335
2021.0,RUS,0.8210842336217562
2022.0,RUS,3.6903865734736123
2023.0,RUS,1.9004902243614197
2024.0,RUS,1.6243084420760472
2025.0,RUS,1.6456609169642131
2010.0,SAU,0.12119696165124576
2011.0,SAU,0.22922061228503784
2012.0,SAU,0.21844214387238026
2013.0,SAU,0.18588176369667053
2014.0,SAU,0.19785437795023122
2015.0,SAU,0.38556884229183197
2016.0,SAU,0.2692321315407753
2017.0,SAU,0.32512681062022847
2018.0,SAU,0.3560729033003251
2019.0,SAU,0.3969418623795112
2020.0,SAU,0.17820444082220396
2021.0,SAU,0.12571989869078
2022.0,SAU,0.21413254737854004
2023.0,SAU,0.2899487782269716
2024.0,SAU,0.2709872213502725
2025.0,SAU,0.36319784199198085
2010.0,SWE,0.05217911427219709
2011.0,SWE,0.033369674192120634
2012.0,SWE,0.02743529132567346
2013.0,SWE,0.041995145419302084
2014.0,SWE,0.04441375844180584
2015.0,SWE,0.05104499302494029
2016.0,SWE,0.04940372984856367
2017.0,SWE,0.06403383115927379
2018.0,SWE,0.06744525860995054
2019.0,SWE,0.058559099212288857
2020.0,SWE,0.05076498165726662
2021.0,SWE,0.05551378925641378
2022.0,SWE,0.23424417773882547
2023.0,SWE,0.1410391079261899
2024.0,SWE,0.10653542540967464
2025.0,SWE,0.1271880560865005
2010.0,THA,0.062331202595184244
2011.0,THA,0.02965446359788378
2012.0,THA,0.04913662482673923
2013.0,THA,0.02253787956821422
2014.0,THA,0.044080758932977915
2015.0,THA,0.02668342013688137
2016.0,THA,0.0232152248499915
2017.0,THA,0.023810435513344903
2018.0,THA,0.02963256762207796
2019.0,THA,0.03432043680610756
2020.0,THA,0.026054423535242677
2021.0,THA,0.045479781770457826
2022.0,THA,0.02903445018455386
2023.0,THA,0.04709241364616901
2024.0,THA,0.03066811617463827
2025.0,THA,0.06866364010299246
2010.0,TUN,0.0045721938367933035
2011.0,TUN,0.22604588977992535
2012.0,TUN,0.0615368423362573
2013.0,TUN,0.04855637776199728
2014.0,TUN,0.03081894852221012
2015.0,TUN,0.0693604201854517
2016.0,TUN,0.06084472049648563
2017.0,TUN,0.0368917325977236
2018.0,TUN,0.01498426943241308
2019.0,TUN,0.009721303824335337
2020.0,TUN,0.012500852230004966
2021.0,TUN,0.011398451868444681
2022.0,TUN,0.014589791147348782
2023.0,TUN,0.024070397252216935
2024.0,TUN,0.010024652311888834
2025.0,TUN,0.010914581711404026
2010.0,TUR,0.20836004614830017
2011.0,TUR,0.2987184536953767
2012.0,TUR,0.3827226758003235
2013.0,TUR,0.22466179293890795
2014.0,TUR,0.2677768984188636
2015.0,TUR,0.4139356439312299
2016.0,TUR,0.4967547158400218
2017.0,TUR,0.3276424668729305
2018.0,TUR,0.3809022655089696
2019.0,TUR,0.3571335809926192
2020.0,TUR,0.27206149759391945
2021.0,TUR,0.1915349687139193
2022.0,TUR,0.44520217925310135
2023.0,TUR,0.31477606544891995
2024.0,TUR,0.31854213401675224
2025.0,TUR,0.3682503364980221
2010.0,UKR,0.03227622073609382
2011.0,UKR,0.01800042138590167
2012.0,UKR,0.014568226897002509
2013.0,UKR,0.02314778883010149
2014.0,UKR,0.9183959526320299
2015.0,UKR,0.3581829605003198
2016.0,UKR,0.1931895719220241
2017.0,UKR,0.21933305698136488
2018.0,UKR,0.18444394816954932
2019.0,UKR,0.13224919916441044
2020.0,UKR,0.13508505125840506
2021.0,UKR,0.34528034552931786
2022.0,UKR,3.608550548553467
2023.0,UKR,1.748040457566579
2024.0,UKR,1.4079735179742177
2025.0,UKR,1.3985109130541484
2010.0,USA,1.8447958429654439
2011.0,USA,1.8582544426123302
2012.0,USA,1.697927176952362
2013.0,USA,1.8251022398471832
2014.0,USA,2.1523757676283517
2015.0,USA,2.349627286195755
2016.0,USA,2.1954070230325065
2017.0,USA,2.6276273926099143
2018.0,USA,2.4772476653258004
2019.0,USA,2.2939681708812714
2020.0,USA,1.736940046151479
2021.0,USA,1.852918306986491
2022.0,USA,3.531858503818512
2023.0,USA,2.8217913111050925
2024.0,USA,3.147448639074961
2025.0,USA,3.6125444173812866
2010.0,VEN,0.032985645812004805
2011.0,VEN,0.025167356089999277
2012.0,VEN,0.027010768419131637
2013.0,VEN,0.01652637739122535
2014.0,VEN,0.03087017374734084
2015.0,VEN,0.03691344351197282
2016.0,VEN,0.028886846189076703
2017.0,VEN,0.07984368945471942
2018.0,VEN,0.08361523474256198
2019.0,VEN,0.20026349648833275
2020.0,VEN,0.08260731880242626
2021.0,VEN,0.04275952357177933
2022.0,VEN,0.07285933134456475
2023.0,VEN,0.04980337910819799
2024.0,VEN,0.07322315716495116
2025.0,VEN,0.23745410051196814
2010.0,VNM,0.015233255069081983
2011.0,VNM,0.010749705892521888
2012.0,VNM,0.012887640312934915
2013.0,VNM,0.015104956924915314
2014.0,VNM,0.022133775365849335
2015.0,VNM,0.022653628528739016
2016.0,VNM,0.025555169985940058
2017.0,VNM,0.025981970441838104
2018.0,VNM,0.022070975741371512
2019.0,VNM,0.05960093097140392
2020.0,VNM,0.023864950868301094
2021.0,VNM,0.05985877631853024
2022.0,VNM,0.06418013013899326
2023.0,VNM,0.07716279616579413
2024.0,VNM,0.06459815753623843
2025.0,VNM,0.07643705664668232
2010.0,ZAF,0.0517154053474466
2011.0,ZAF,0.06307155406102538
2012.0,ZAF,0.045230346731841564
2013.0,ZAF,0.05038480802128712
2014.0,ZAF,0.043285321133832134
2015.0,ZAF,0.04978320219864448
2016.0,ZAF,0.033939077286049724
2017.0,ZAF,0.04386384148771564
2018.0,ZAF,0.05278820393141359
2019.0,ZAF,0.029156764270737767
2020.0,ZAF,0.03591666816888998
2021.0,ZAF,0.051527132435391344
2022.0,ZAF,0.05857062774399916
2023.0,ZAF,0.09585023516168197
2024.0,ZAF,0.1289473824823896
2025.0,ZAF,0.09302779380232096
